type,indicator,classification,detected_date
domain,gentgalaq[.]my,vextrio,2025-07-27
domain,hyranduvite[.]my,vextrio,2025-07-21
domain,melvarotin[.]my,vextrio,2025-06-25
domain,modixee[.]rest,vextrio,2025-07-08
domain,nufraletix[.]my,vextrio,2025-07-01
domain,ranvelora[.]my,vextrio,2025-06-09
domain,realconnections[.]live,vextrio,2025-05-13
domain,soulmodel[.]my,vextrio,2025-07-06
domain,zarnoveli[.]my,vextrio,2025-06-13
domain,clubentro[.]rest,vextrio,2025-05-08
domain,drexalino[.]my,vextrio,2025-06-13
domain,kyliemodel[.]my,vextrio,2025-07-02
domain,lovemodsz[.]my,vextrio,2025-07-27
domain,mekalorvin[.]my,vextrio,2025-07-01
domain,modbelle[.]rest,vextrio,2025-07-25
domain,modelyella[.]my,vextrio,2025-07-04
domain,oxymiron[.]my,vextrio,2025-06-07
domain,softfacee[.]rest,vextrio,2025-07-26
domain,syranovelix[.]my,vextrio,2025-06-19
domain,vexolunira[.]my,vextrio,2025-06-19
domain,zyltarenox[.]my,vextrio,2025-06-21
domain,galorexis[.]my,vextrio,2025-06-11
domain,nexarolyn[.]my,vextrio,2025-06-13
domain,niceskinn[.]rest,vextrio,2025-07-26
domain,noviraye[.]my,vextrio,2025-07-13
domain,pylonuretax[.]shop,vextrio,2025-07-23
domain,quintelora[.]my,vextrio,2025-06-18
domain,trevalnix[.]my,vextrio,2025-06-11
domain,creatbayx[.]my,vextrio,2025-06-06
domain,drovanelux[.]my,vextrio,2025-06-22
domain,findsexfast[.]com,vextrio,2025-06-16
domain,karnuvexil[.]my,vextrio,2025-06-24
domain,melurexian[.]my,vextrio,2025-06-29
domain,molvenurita[.]my,vextrio,2025-07-01
domain,qaluronetiv[.]my,vextrio,2025-07-21
domain,sevondrila[.]my,vextrio,2025-06-29
domain,sunyladyx[.]rest,vextrio,2025-07-26
domain,taskorbit[.]rest,vextrio,2025-05-08
domain,terlunovaxi[.]shop,vextrio,2025-07-23
domain,verifyoriginal[.]shop,vextrio,2024-11-26
domain,vips-thelovehaven[.]com,vextrio,2025-06-25
domain,zolunarepix[.]my,vextrio,2025-07-21
domain,brightmatch[.]xyz,vextrio,2025-07-07
domain,corveniluxa[.]my,vextrio,2025-06-19
domain,cyloreth[.]my,vextrio,2025-06-07
domain,fynolurex[.]my,vextrio,2025-06-13
domain,glowladyy[.]rest,vextrio,2025-07-26
domain,hulorexani[.]my,vextrio,2025-06-24
domain,lookkaty[.]my,vextrio,2025-07-04
domain,lunatrexil[.]my,vextrio,2025-06-14
domain,nolteriq[.]my,vextrio,2025-06-07
domain,nolurexvati[.]shop,vextrio,2025-07-23
domain,smilegalp[.]my,vextrio,2025-07-27
domain,tarnuvexol[.]my,vextrio,2025-06-24
domain,valenturoni[.]my,vextrio,2025-07-21
domain,vr-dev[.]team,vextrio,2025-07-14
domain,xavorneti[.]my,vextrio,2025-06-10
domain,bylorexani[.]rest,vextrio,2025-07-01
domain,dream-partner-today[.]xyz,vextrio,2025-07-04
domain,droxanivex[.]my,vextrio,2025-06-24
domain,flowbuffer[.]my,vextrio,2025-06-05
domain,happyfun[.]live,vextrio,2025-05-14
domain,lumorenth[.]my,vextrio,2025-06-13
