type,indicator,classification,detected_date
domain,tesladebate[.]com,phishing,2024-09-14
domain,tesladebate[.]com,phishing,2024-09-14
domain,tesladep[.]com,phishing,2024-09-14
domain,teslafinal[.]com,phishing,2024-09-14
domain,teslafound[.]com,phishing,2024-09-14
domain,teslafuture[.]net,phishing,2024-09-14
domain,teslagives[.]net,phishing,2024-09-14
domain,teslahold[.]net,phishing,2024-09-14
domain,teslaio[.]net,phishing,2024-09-14
domain,teslajust[.]com,phishing,2024-09-14
domain,teslaliveorg[.]com,phishing,2024-09-14
domain,teslamusks[.]com,phishing,2024-09-14
domain,teslapresent[.]com,phishing,2024-09-14
domain,teslasend[.]com,phishing,2024-09-14
domain,teslato2x[.]com,phishing,2024-09-14
domain,teslatrump[.]org,phishing,2024-09-14
domain,teslatwice[.]com,phishing,2024-09-14
domain,teslaus[.]net,phishing,2024-09-14
domain,teslausd24[.]net,phishing,2024-09-14
domain,teslausd[.]net,phishing,2024-09-14
domain,teslavote[.]com,phishing,2024-09-14
domain,teslaxcoin[.]net,phishing,2024-09-14
domain,trump-btc[.]com,phishing,2024-09-14
domain,trump-debate[.]com,phishing,2024-09-14
domain,trump-debate[.]com,phishing,2024-09-14
domain,trump-elon[.]gives,phishing,2024-09-14
domain,trump-event[.]com,phishing,2024-09-14
domain,trumpdebate24[.]com,phishing,2024-09-14
domain,trumpevent[.]net,phishing,2024-09-14
domain,trumpeventbtc[.]com,phishing,2024-09-14
domain,trumpgives[.]net,phishing,2024-09-14
domain,trumpjoin[.]net,phishing,2024-09-14
domain,trumptesla[.]org,phishing,2024-09-14
domain,tsla-gives[.]com,phishing,2024-09-14
domain,tsla2x[.]com,phishing,2024-09-14
domain,tslalive2024[.]net,phishing,2024-09-14
domain,tslatrump[.]com,phishing,2024-09-14
domain,us-xrp[.]com,phishing,2024-09-14
domain,usaforbitcoin[.]com,phishing,2024-09-14
domain,usmusk[.]net,phishing,2024-09-14
domain,usmusk[.]net,phishing,2024-09-14
domain,webtesla[.]net,phishing,2024-09-14
domain,winklevosses[.]com,phishing,2024-09-14
domain,wiseeth[.]com,phishing,2024-09-14
domain,x2-event[.]pro,phishing,2024-09-14
domain,x2-ripple[.]com,phishing,2024-09-14
domain,x2-ripple[.]net,phishing,2024-09-14
domain,x2-spacex[.]com,phishing,2024-09-14
domain,x2coinbase[.]org,phishing,2024-09-14
domain,xclaiming[.]com,phishing,2024-09-14
domain,xrp-2025[.]net,phishing,2024-09-14
domain,xrp-gift2024[.]com,phishing,2024-09-14
domain,xrp-giveaway[.]com,phishing,2024-09-14
domain,xrp-invest[.]com,phishing,2024-09-14
domain,xrp-pump[.]com,phishing,2024-09-14
domain,xrp-rise[.]com,phishing,2024-09-14
domain,xrp-rise[.]net,phishing,2024-09-14
domain,xrpcash[.]net,phishing,2024-09-14
domain,xrpdays[.]com,phishing,2024-09-14
domain,xrpfast[.]com,phishing,2024-09-14
domain,xrphigh[.]com,phishing,2024-09-14
domain,xrpjoin[.]com,phishing,2024-09-14
domain,xrpnext[.]com,phishing,2024-09-14
domain,xrppromo[.]com,phishing,2024-09-14
domain,xrpripple[.]net,phishing,2024-09-14
domain,xrpsend[.]net,phishing,2024-09-14
domain,xrpsent[.]com,phishing,2024-09-14
domain,xrpsmart[.]com,phishing,2024-09-14
domain,xrpsummer[.]com,phishing,2024-09-14
domain,xrptwice[.]com,phishing,2024-09-14
domain,xrpwin[.]com,phishing,2024-09-14
domain,xspacemuskelon[.]com,phishing,2024-09-14
