type,indicator,classification,detected_date
domain,tesslend[.]site,malicious,2024-01-24
domain,trdelibra[.]top,malicious,2024-01-23
domain,geolloc[.]site,malicious,2024-01-23
domain,imperiallprogram[.]top,malicious,2024-01-23
domain,fltrad[.]top,malicious,2024-01-23
domain,newstriy[.]top,malicious,2024-01-23
domain,getyourapi[.]site,malicious,2024-01-23
domain,tandox[.]xyz,malicious,2024-01-22
domain,falza[.]site,malicious,2024-01-22
domain,feles[.]site,malicious,2024-01-22
domain,ficol[.]site,malicious,2024-01-22
domain,tradfls[.]top,malicious,2024-01-22
domain,fusda[.]top,malicious,2024-01-21
domain,testorovich[.]xyz,malicious,2024-01-20
domain,cetaro[.]site,malicious,2024-01-20
domain,vilkateka[.]site,malicious,2024-01-20
domain,stopetcart[.]site,malicious,2024-01-20
domain,nowax[.]site,malicious,2024-01-19
domain,santrapeex[.]site,malicious,2024-01-19
domain,wskyrti[.]top,malicious,2024-01-19
domain,plowson[.]site,malicious,2024-01-19
domain,ponyw[.]site,malicious,2024-01-19
domain,imedespofic[.]xyz,malicious,2024-01-19
domain,checkty[.]live,malicious,2024-01-18
domain,tesrlon[.]top,malicious,2024-01-17
domain,tistul[.]top,malicious,2024-01-17
domain,letecush[.]top,malicious,2024-01-17
domain,vipsites[.]site,malicious,2024-01-16
domain,repostikom[.]site,malicious,2024-01-16
domain,mtattarade[.]xyz,malicious,2024-01-16
domain,mtatarade[.]xyz,malicious,2024-01-16
domain,tdp-like[.]xyz,malicious,2024-01-16
domain,maxymus[.]xyz,malicious,2024-01-16
domain,lorwynx-stox[.]xyz,malicious,2024-01-16
domain,tesslcanfit[.]top,malicious,2024-01-15
domain,libcanprof[.]top,malicious,2024-01-15
domain,itprofbin[.]site,malicious,2024-01-15
domain,canadapower[.]top,malicious,2024-01-15
domain,canpartner[.]top,malicious,2024-01-15
domain,impercan[.]top,malicious,2024-01-15
domain,recursenergy[.]xyz,malicious,2024-01-15
domain,seikko[.]xyz,malicious,2024-01-13
domain,tetron[.]site,malicious,2024-01-13
domain,alekkon[.]site,malicious,2024-01-12
domain,reacttion[.]top,malicious,2024-01-12
domain,bepparat[.]site,malicious,2024-01-12
domain,makssipro[.]site,malicious,2024-01-12
domain,profinnce[.]top,malicious,2024-01-12
domain,daska[.]top,malicious,2024-01-11
domain,wimsa[.]top,malicious,2024-01-11
domain,malza[.]top,malicious,2024-01-11
domain,rikza[.]top,malicious,2024-01-11
domain,progtrde[.]top,malicious,2024-01-11
domain,wekza[.]top,malicious,2024-01-11
domain,buuda[.]xyz,malicious,2024-01-10
domain,cukerzak[.]xyz,malicious,2024-01-10
domain,histtory[.]top,malicious,2024-01-10
domain,tradiinsg[.]site,malicious,2024-01-09
domain,baltez-offic[.]xyz,malicious,2024-01-09
domain,winprogs[.]site,malicious,2024-01-09
domain,live-syst[.]site,malicious,2024-01-09
domain,now-programs[.]xyz,malicious,2024-01-09
domain,worldinfo-lo[.]top,malicious,2024-01-08
domain,fxxmaxtrade[.]top,malicious,2024-01-08
domain,toppeople[.]top,malicious,2024-01-08
domain,fresh-newss[.]top,malicious,2024-01-08
domain,eupartner[.]site,malicious,2024-01-06
domain,digtalz[.]xyz,malicious,2024-01-06
domain,feren[.]site,malicious,2024-01-06
domain,coinntrde[.]site,malicious,2024-01-06
domain,beparat[.]site,malicious,2023-12-30
domain,tadin[.]top,malicious,2023-12-29
domain,getid[.]top,malicious,2023-12-29
domain,pesiv[.]top,malicious,2023-12-29
domain,progrmsk[.]xyz,malicious,2023-12-28
domain,giftec[.]site,malicious,2023-12-27
domain,gentaxe[.]info,malicious,2023-12-27
domain,chainmi[.]top,malicious,2023-12-27
domain,kamiln[.]site,malicious,2023-12-24
domain,bloagster[.]site,malicious,2023-12-21
domain,teleslast[.]site,malicious,2023-12-21
domain,rooff[.]xyz,malicious,2023-12-19
domain,comproges[.]xyz,malicious,2023-12-19
domain,numrr[.]xyz,malicious,2023-12-18
domain,robinsson[.]live,malicious,2023-12-16
domain,res1te-eu[.]top,malicious,2023-12-15
domain,appchi[.]top,malicious,2023-12-15
domain,texlox[.]live,malicious,2023-12-15
domain,monmaker[.]top,malicious,2023-12-14
domain,profactive[.]top,malicious,2023-12-14
domain,pushi-eu[.]top,malicious,2023-12-14
domain,bakv1p[.]top,malicious,2023-12-14
domain,valuez[.]top,malicious,2023-12-14
domain,zatrradd[.]top,malicious,2023-12-14
domain,tradday[.]top,malicious,2023-12-14
domain,onetraddd[.]top,malicious,2023-12-14
domain,crypto-payer[.]online,malicious,2023-12-13
domain,progtemal[.]site,malicious,2023-12-13
domain,onlinedelo[.]top,malicious,2023-12-13
domain,startone[.]top,malicious,2023-12-08
domain,quaquain[.]top,malicious,2023-12-08
domain,progforwellbeing[.]xyz,malicious,2023-12-07
domain,trdevista[.]xyz,malicious,2023-12-06
domain,trde-pulse[.]xyz,malicious,2023-12-06
domain,prof-trde[.]xyz,malicious,2023-12-06
domain,fin-flex[.]xyz,malicious,2023-12-06
domain,maxxiprogram[.]xyz,malicious,2023-12-06
domain,savek[.]xyz,malicious,2023-12-05
domain,evaprins[.]live,malicious,2023-12-05
domain,ixims[.]top,malicious,2023-12-04
domain,harrsun[.]top,malicious,2023-12-04
domain,vizlet[.]site,malicious,2023-12-03
domain,euteschan[.]top,malicious,2023-12-02
domain,likeprogg[.]top,malicious,2023-12-01
domain,domstatt[.]top,malicious,2023-12-01
domain,eumaxtro[.]top,malicious,2023-12-01
domain,librprograms[.]xyz,malicious,2023-12-01
domain,eudkmon[.]top,malicious,2023-12-01
domain,orggf[.]xyz,malicious,2023-11-30
domain,dehhg[.]xyz,malicious,2023-11-30
domain,czrlibr[.]xyz,malicious,2023-11-29
domain,worldkolf[.]info,malicious,2023-11-28
domain,tradefxok[.]info,malicious,2023-11-28
domain,formsok[.]xyz,malicious,2023-11-27
domain,limeplatf[.]xyz,malicious,2023-11-27
domain,max-platform[.]xyz,malicious,2023-11-26
domain,rexol[.]xyz,malicious,2023-11-26
domain,off-finsic[.]site,malicious,2023-11-26
domain,aziims[.]xyz,malicious,2023-11-26
domain,bt-platform[.]xyz,malicious,2023-11-26
domain,eu-progectx[.]site,malicious,2023-11-24
