type,indicator,classification,detected_date
domain,dev-ukraine[.]link,legitimate,2022-03-08
domain,didrussiainvadeukraine[.]com,legitimate,2022-03-08
domain,didrussiainvadeukraineyet[.]com,legitimate,2022-03-08
domain,dinewithukraine[.]com,legitimate,2022-03-10
domain,dispatchukraine[.]com,legitimate,2022-03-08
domain,diyukraine[.]com,legitimate,2022-04-13
domain,dktech4ukraine[.]com,legitimate,2022-04-13
domain,doctorsforukraine[.]net,legitimate,2022-03-22
domain,doesukrainestillexist[.]com,legitimate,2022-03-08
domain,dogcat[.]com[.]ua,legitimate,2022-04-04
domain,donate2ukraine[.]com[.]ua,legitimate,2022-04-01
domain,donateforukraine[.]org,legitimate,2022-03-08
domain,donatetoukraine[.]com,legitimate,2022-03-08
domain,donatetoukraine[.]info,legitimate,2022-04-05
domain,donateukraine[.]com[.]ua,legitimate,2022-03-08
domain,donationforukraine[.]com,legitimate,2022-04-13
domain,donbasssos[.]org,legitimate,2022-04-04
domain,donor[.]ua,legitimate,2022-04-04
domain,dopomogaukraine[.]com,legitimate,2022-07-19
domain,doveforukraine[.]com,legitimate,2022-03-08
domain,dresdenstandswithukraine[.]de,legitimate,2022-03-08
domain,drinkersforukraine[.]com,legitimate,2022-03-08
domain,drinkforukraine[.]cz,legitimate,2022-03-08
domain,driveforukraine[.]com,legitimate,2022-03-08
domain,drones2ukraine[.]se,legitimate,2022-03-30
domain,dutchfarmerinukraine[.]nl,legitimate,2022-03-08
domain,dynamicsukraine[.]org,legitimate,2022-06-01
domain,education-en-ukraine[.]com,legitimate,2022-03-08
domain,education-ukraine[.]net,legitimate,2022-03-08
domain,eenukraine[.]com,legitimate,2022-04-01
domain,ekonomika-ukraine[.]com[.]ua,legitimate,2022-06-11
domain,electroukraine[.]eu,legitimate,2022-04-18
domain,elfbar-ukraine[.]com,legitimate,2022-04-06
domain,eltek-ukraine[.]com,legitimate,2022-03-08
domain,elukraine[.]org,legitimate,2022-03-08
domain,emailcontactukraine[.]com,legitimate,2022-04-14
domain,emma-ukraine[.]com,legitimate,2022-03-14
domain,employukraine[.]org,legitimate,2022-04-08
domain,energyforukraine[.]com,legitimate,2022-03-08
domain,enjoy-ukraine[.]com,legitimate,2022-03-08
domain,ensembleukraine[.]fr,legitimate,2022-04-06
domain,eodvolunteersukraine[.]com,legitimate,2022-07-16
domain,escaping-ukraine[.]com,legitimate,2022-04-01
domain,esportsforukraine[.]com,legitimate,2022-04-29
domain,estonia-for-ukraine[.]com,legitimate,2022-03-08
domain,estoniasingsforukraine[.]org,legitimate,2022-05-25
domain,eubanksforukraine[.]eu,legitimate,2022-04-20
domain,eukrainenow[.]eu,legitimate,2022-04-08
domain,evalinukraine[.]com,legitimate,2022-03-08
domain,everythingwillbeukraine[.]org,legitimate,2022-04-01
domain,eyesonukraine[.]eu,legitimate,2022-03-08
domain,eyesonukraine[.]org,legitimate,2022-05-07
domain,faithinukraine[.]com,legitimate,2022-04-13
domain,fastlaneukraine[.]eu,legitimate,2022-03-14
domain,fasttradeukraine[.]com,legitimate,2022-03-08
domain,favorit-ukraine[.]com[.]ua,legitimate,2022-03-19
domain,femtecforukraine[.]org,legitimate,2022-06-29
domain,fencersforukraine[.]de,legitimate,2022-04-01
domain,ferienspass-ukraine[.]de,legitimate,2022-06-21
domain,fermersinukraine[.]info,legitimate,2022-06-22
domain,ferro-ukraine[.]com[.]ua,legitimate,2022-07-19
domain,fertilitycentreukraine[.]com,legitimate,2022-03-19
domain,fialki-ukraine[.]com,legitimate,2022-03-19
domain,fight4ukraine[.]com,legitimate,2022-03-08
domain,fight4ukraine[.]org,legitimate,2022-03-08
domain,fightbackforukraine[.]com,legitimate,2022-06-01
domain,fightforukraine[.]ca,legitimate,2022-03-14
domain,fightforukraine[.]org,legitimate,2022-04-05
domain,filmmakers-for-ukraine[.]com,legitimate,2022-03-23
domain,findmeukraine[.]info,legitimate,2022-04-06
domain,findukrainenow[.]com,legitimate,2022-03-08
domain,finlandforukraine[.]com,legitimate,2022-03-08
domain,fintechsforukraine[.]org,legitimate,2022-03-23
domain,firstukrainebc[.]com,legitimate,2022-03-08
domain,flowerexpo-ukraine[.]com,legitimate,2022-04-01
domain,flowers4ukraine[.]com,legitimate,2022-03-08
domain,flowersforukraine[.]ca,legitimate,2022-03-08
domain,focusonukraine[.]info,legitimate,2022-03-08
domain,folk-ukraine[.]com,legitimate,2022-03-16
domain,foodforukraine[.]com,legitimate,2022-03-08
domain,foodforukraine[.]eu,legitimate,2022-04-12
domain,foodmate-ukraine[.]com,legitimate,2022-03-08
domain,forukraine[.]com,legitimate,2022-03-29
domain,forukraine[.]com[.]ua,legitimate,2022-05-14
domain,foundtheloveinukraine[.]online,legitimate,2022-03-08
domain,foxforukraine[.]nl,legitimate,2022-03-21
domain,france4ukraine[.]org,legitimate,2022-04-27
domain,free-ukraine[.]online,legitimate,2022-03-08
domain,freeconsultancyforukraine[.]com,legitimate,2022-03-08
domain,freeukraine[.]ch,legitimate,2022-03-08
domain,freeukraine[.]foundation,legitimate,2022-05-26
domain,freeukraine[.]org[.]ua,legitimate,2022-03-21
domain,freeukraine[.]tech,legitimate,2022-03-08
domain,freeukrainedao[.]com,legitimate,2022-03-08
domain,freeukrainenow[.]org,legitimate,2022-04-01
domain,freiraum-ukraine[.]at,legitimate,2022-05-04
domain,freshfacesfromukraine[.]com,legitimate,2022-04-12
domain,friends4ukraine[.]pl,legitimate,2022-05-21
domain,friendsofukraine[.]ch,legitimate,2022-04-29
domain,friendsofukraine[.]eu,legitimate,2022-04-01
domain,friendsofukrainedefence[.]com,legitimate,2022-03-08
domain,friendsofukrainedefenceforce[.]com,legitimate,2022-03-08
domain,friendsofukrainedefenceforces[.]com,legitimate,2022-03-08
domain,friendsofukrainedefenceforcesfund[.]com,legitimate,2022-03-08
domain,friendsofukrainedefenseforce[.]com,legitimate,2022-03-08
domain,friendsofukrainedefenseforces[.]com,legitimate,2022-03-08
domain,friendsofukrainedefenseforcesfund[.]com,legitimate,2022-03-08
domain,from-ukraine[.]help,legitimate,2022-04-08
domain,from-ukraine[.]org,legitimate,2022-04-01
domain,fromukrainetoportugal[.]com,legitimate,2022-03-08
domain,frontlineliveukraine[.]org,legitimate,2022-06-03
domain,fund4ukraine[.]com,legitimate,2022-03-08
domain,fundforukraine[.]ml,legitimate,2022-05-18
domain,fundforukraine[.]org,legitimate,2022-03-08
domain,fundforukrainehorses[.]com,legitimate,2022-04-07
domain,fwukraine[.]org,legitimate,2022-04-07
domain,gamerswithukraine[.]gg,legitimate,2022-04-06
domain,garmazodukrainek[.]pl,legitimate,2022-06-30
domain,gcipukraine[.]com,legitimate,2022-04-01
domain,gearforukraine[.]com,legitimate,2022-04-08
domain,germany4ukraine[.]com,legitimate,2022-03-31
domain,germany4ukraine[.]de,legitimate,2022-04-06
domain,germany4ukraine[.]org,legitimate,2022-03-17
domain,gidros-ukraine[.]com[.]ua,legitimate,2022-03-14
domain,give[.]internationalmedicalcorps[.]org,legitimate,2022-04-01
domain,glory-ukraine[.]com[.]ua,legitimate,2022-06-10
domain,glory2ukraine[.]com[.]ua,legitimate,2022-03-28
domain,glorytoukraine[.]me,legitimate,2022-05-06
domain,gm-ukraine[.]com,legitimate,2022-06-29
domain,gnnukraine[.]com,legitimate,2022-03-09
domain,gogukraineaid[.]org,legitimate,2022-03-30
domain,gok-ukraine[.]com,legitimate,2022-03-10
domain,golfersforukraine[.]com,legitimate,2022-03-08
domain,goods4ukraine[.]com,legitimate,2022-03-09
domain,goods4ukraine[.]eu,legitimate,2022-04-05
domain,goteamukraine[.]org,legitimate,2022-07-10
domain,granat-v-ukraine[.]site,legitimate,2022-03-08
domain,greecetoukraine[.]com,legitimate,2022-05-11
domain,greenpackukraine[.]com,legitimate,2022-03-25
domain,gregoryukraine[.]com,legitimate,2022-03-08
domain,guesthousing4ukraine[.]nl,legitimate,2022-03-22
domain,guideinukraine[.]com[.]ua,legitimate,2022-03-08
domain,gukraine[.]org,legitimate,2022-07-16
domain,gurza-ukraine[.]eu,legitimate,2022-06-23
domain,gys-ukraine[.]com,legitimate,2022-07-16
domain,h-artforukraine[.]nl,legitimate,2022-03-09
domain,h4ukraine[.]com,legitimate,2022-03-08
domain,haarlem4ukraine[.]nl,legitimate,2022-03-10
domain,hamantashenforukraine[.]com,legitimate,2022-03-08
domain,hamburgukraine[.]de,legitimate,2022-12-16
domain,handinhandmitderukraine[.]de,legitimate,2022-05-24
domain,handsoffukraine[.]pl,legitimate,2022-04-01
domain,happyold[.]com[.]ua,legitimate,2022-04-04
domain,happypaw[.]ua,legitimate,2022-04-04
