type,indicator,classification,detected_date
domain,infos-assurancemaladie[.]fr,phishing,2022-11-02
domain,help-clients[.]fr,phishing,2022-11-02
domain,clients-santes[.]com,phishing,2022-11-02
domain,chronopost-sms[.]info,phishing,2022-11-02
domain,cartevital-assurance[.]fr,phishing,2022-09-20
domain,banque-france-verification[.]com,phishing,2022-11-02
domain,assurances-cartes-vitales[.]com,phishing,2022-09-20
domain,assumaladie-renouvellement[.]com,phishing,2022-11-02
domain,asset-collab[.]com,phishing,2022-11-02
domain,amelirenouvcartevitale[.]com,phishing,2022-11-02
domain,ameli-vosdroits[.]fr,phishing,2022-11-02
domain,ameli-service-espace[.]com,phishing,2022-09-09
domain,ameli-cartevitale-information[.]com,phishing,2022-11-02
domain,ameli-carte-vit[.]com,phishing,2022-11-02
domain,votre-facture-edf[.]info,phishing,2022-11-02
domain,verifyasset-collab[.]com,phishing,2022-11-02
domain,renouveller-vosdroits[.]fr,phishing,2022-11-02
domain,lbp-secure[.]fr,phishing,2022-11-02
domain,infosecurpaypal[.]com,phishing,2022-08-19
domain,info-macarte[.]com,phishing,2022-09-20
domain,clients-support[.]info,phishing,2022-09-20
domain,client-chronopost[.]com,phishing,2022-11-02
domain,cartesvits-renouvels[.]com,phishing,2022-11-02
domain,2022-renouvellement[.]com,phishing,2022-09-20
domain,sexe-model[.]pro,phishing,2022-09-20
domain,sante-gouv[.]com,phishing,2022-11-02
domain,renouvel-assurance[.]fr,phishing,2022-11-02
domain,portail-ameli[.]fr,phishing,2022-09-20
domain,moncompteenligne[.]online,phishing,2022-11-02
domain,miseajourinfos[.]com,phishing,2022-09-20
domain,macartevitale-renouv[.]fr,phishing,2022-09-20
domain,macarte-info[.]com,phishing,2022-09-20
domain,ma-demandeameli[.]org,phishing,2022-09-20
domain,infovalidationsecur[.]com,phishing,2022-11-02
domain,infosecu-macarte[.]com,phishing,2022-11-02
domain,info-cavital[.]com,phishing,2022-09-20
domain,form-shortype-vitea[.]info,phishing,2022-09-20
domain,cartesvit-infos[.]com,phishing,2022-11-02
domain,bnp-parisbas-secure[.]com,phishing,2022-11-02
domain,aidesfacturation[.]com,phishing,2022-11-02
domain,accueil-renouv[.]fr,phishing,2022-09-20
domain,portail-securitecarte[.]fr,phishing,2022-11-02
domain,paypal-security-info[.]fr,phishing,2022-09-14
domain,nflix-srvapp[.]com,phishing,2022-11-02
domain,netflixsingup[.]fr,phishing,2022-09-26
domain,infos-vitale[.]fr,phishing,2022-11-02
domain,carte-vitale-aide[.]com,phishing,2022-11-02
domain,ameli-auth-secure[.]com,phishing,2022-11-02
domain,actualisationdonne[.]com,phishing,2022-11-02
domain,abonnement-statut[.]com,phishing,2022-11-02
domain,renouvellement-assurance-maladie[.]fr,phishing,2022-11-02
domain,renouvellement-amli[.]com,phishing,2022-11-02
domain,remboursement-edf[.]fr,phishing,2022-11-02
domain,monespace-netsecure[.]net,phishing,2022-09-20
domain,mes-droits-sante[.]com,phishing,2022-11-02
domain,connexion-html-panel-secu[.]com,phishing,2022-11-02
domain,assur-amelie[.]fr,phishing,2022-11-02
domain,ameli-renouvellementcartevitale[.]com,phishing,2022-11-02
