type,indicator,classification,detected_date
domain,cropsyruphost.com,malicious,2026-02-24
domain,customerbonus.pro,malicious,2024-06-22
domain,customerspecial.pro,malicious,2024-07-13
domain,customreview.pro,malicious,2024-08-11
domain,cyberfortify.su,malicious,2024-12-25
domain,cybertunes.su,malicious,2026-02-11
domain,cynarahonors.com,suspicious,2026-01-05
domain,dailyspainfinds.com,malicious,2025-11-07
domain,darkmatterquest.su,malicious,2024-11-15
domain,datalock360.su,malicious,2024-12-25
domain,datamorph.sbs,malicious,2026-02-24
domain,datawhich.com,malicious,2024-10-19
domain,datawhich.com,malicious,2024-10-19
domain,datingnote.click,malicious,2024-07-15
domain,daymagnet.com,malicious,2026-02-24
domain,dealdashhub.com,malicious,2025-03-27
domain,dealgaloresite.info,malicious,2025-08-13
domain,dealthedayy.shop,malicious,2026-02-05
domain,dealzonegift.lat,malicious,2025-01-29
domain,decemberpowerevent.com,malicious,2026-02-24
domain,deluxereports.pro,malicious,2024-07-14
domain,denexteronline.lat,malicious,2024-08-15
domain,dentalhygieneproducts.icu,malicious,2026-02-24
domain,dggll8trk.com,malicious,2026-02-24
domain,digipulsetour.site,malicious,2026-02-24
domain,digitalfortress.su,malicious,2024-12-19
domain,digitalpostretail.com,malicious,2024-03-02
domain,digitalsurveyltd.store,malicious,2025-08-03
domain,diluviantympany.shop,malicious,2026-02-24
domain,dinnerchange.com,malicious,2024-08-15
domain,dinusreal.store,malicious,2025-02-19
domain,directthruredir3ct.com,malicious,2024-05-29
domain,disclosedmob.fun,malicious,2026-02-24
domain,discountbazaarhub.com,malicious,2026-02-24
domain,discountofthewater.motorcycles,malicious,2025-07-31
domain,diwrld.com,malicious,2025-01-08
domain,djaneit.com,malicious,2025-03-26
domain,dmnlink.com,suspicious,2025-12-09
domain,dmnstx.com,malicious,2026-02-24
domain,doesnotmatterm.com,malicious,2026-02-24
domain,dogmabook.cfd,malicious,2026-02-24
domain,dolipak.com,malicious,2025-05-29
domain,dolmeder.top,malicious,2025-01-08
domain,domainbrokerz.store,malicious,2025-04-17
domain,domainmarketingsale.info,malicious,2026-02-24
domain,domshowno.space,malicious,2025-12-18
domain,drumsticks.store,malicious,2026-01-16
domain,drumsticks.store,malicious,2026-01-16
domain,dt2dt.com,malicious,2024-01-08
domain,dulcetoj.com,malicious,2025-11-28
domain,dulcetoj.com,malicious,2025-11-28
domain,dxn4ksd3j.com,malicious,2024-07-26
domain,dynsor.com,malicious,2025-09-17
domain,earnontheside.homes,malicious,2025-12-18
domain,earnopinioncash.info,malicious,2026-02-24
domain,earringdevisee.xyz,malicious,2026-02-24
domain,eartrissin.com,malicious,2025-01-23
domain,easthear.com,malicious,2026-02-24
domain,easycartshops.com,malicious,2026-02-24
domain,easyseriesrotbio.autos,malicious,2025-12-16
domain,easysurveytracker.com,malicious,2026-02-24
domain,echohues.st,malicious,2025-01-09
domain,ecohaven.st,malicious,2024-12-09
domain,ecomempirehub.com,malicious,2024-02-23
domain,ecommerceelitesavings.com,malicious,2026-02-24
domain,ecommercetracker360.com,malicious,2026-02-24
domain,ecomofferweb.com,malicious,2025-01-17
