type,indicator,classification,detected_date
domain,udwu[.]site,malicious,2023-06-08
domain,ow7f[.]us,malicious,2023-07-18
domain,9yk[.]us,malicious,2023-08-07
domain,eeku[.]info,malicious,2023-05-29
domain,7vf[.]us,malicious,2023-07-28
domain,htqt[.]info,malicious,2023-05-25
domain,hq6[.]us,malicious,2023-08-05
domain,isdj[.]me,malicious,2023-08-14
domain,vzzu[.]cc,malicious,2023-06-18
domain,wp2[.]us,malicious,2023-08-22
domain,g7a[.]us,malicious,2023-08-04
domain,j3q[.]us,malicious,2023-08-22
domain,vi1[.]us,malicious,2023-08-04
domain,ilku[.]us,malicious,2023-08-20
domain,axuu[.]info,malicious,2023-05-29
domain,i5a[.]us,malicious,2023-08-07
domain,jh9[.]us,malicious,2023-07-14
domain,vyrc[.]website,malicious,2023-09-07
domain,vjli[.]me,malicious,2023-07-15
domain,mh5[.]us,malicious,2023-08-07
domain,4ly[.]us,malicious,2023-08-16
domain,qqvz[.]cc,malicious,2023-07-03
domain,fjcm[.]me,malicious,2023-08-17
domain,ec8[.]us,malicious,2023-08-04
domain,idbu[.]info,malicious,2023-05-22
domain,uojg[.]me,malicious,2023-07-29
domain,2sk[.]us,malicious,2023-08-12
domain,h6v[.]us,malicious,2023-07-30
domain,wpyc[.]website,malicious,2023-06-12
domain,sf3[.]us,malicious,2023-08-07
domain,tmlp[.]me,malicious,2023-07-04
domain,nkxn[.]link,malicious,2023-06-11
domain,jbsr[.]me,malicious,2023-06-17
domain,fptq[.]site,malicious,2023-06-08
domain,tydq[.]info,malicious,2023-06-06
domain,jbbx[.]me,malicious,2023-08-13
domain,ydnz[.]info,malicious,2023-05-28
domain,rhdl[.]me,malicious,2023-08-17
domain,lgeq[.]info,malicious,2023-06-08
domain,p0o[.]us,malicious,2023-07-10
domain,8cw[.]us,malicious,2023-08-11
domain,vtvz[.]info,malicious,2023-09-07
domain,nyol[.]website,malicious,2023-09-07
domain,7ef[.]us,malicious,2023-08-21
domain,kjvj[.]website,malicious,2023-06-12
domain,qujp[.]info,malicious,2023-05-27
domain,np0[.]us,malicious,2023-07-25
domain,lezb[.]cc,malicious,2023-06-11
domain,mq2[.]us,malicious,2023-08-24
domain,hj3[.]us,malicious,2023-08-07
domain,d6e[.]us,malicious,2023-08-15
domain,phwv[.]cc,malicious,2023-06-19
domain,lahg[.]me,malicious,2023-06-21
domain,fk3[.]us,malicious,2023-08-25
domain,ymoz[.]me,malicious,2023-06-11
domain,yetj[.]me,malicious,2023-08-17
domain,bisy[.]website,malicious,2023-06-12
domain,iiqe[.]us,malicious,2023-08-20
domain,aujg[.]info,malicious,2023-05-26
domain,me0[.]us,malicious,2023-08-05
domain,dj8[.]us,malicious,2023-08-19
domain,kfqv[.]info,malicious,2023-05-21
domain,zc5[.]us,malicious,2023-08-07
domain,rkpy[.]cc,malicious,2023-06-11
domain,cgzq[.]site,malicious,2023-06-10
domain,1ju[.]us,malicious,2023-07-24
domain,0vg[.]us,malicious,2023-08-16
domain,yw9[.]us,malicious,2023-07-09
domain,7ql[.]us,malicious,2023-07-16
domain,4hb[.]us,malicious,2023-07-16
domain,od0[.]us,malicious,2023-07-21
domain,1wd[.]us,malicious,2023-07-22
domain,u1q[.]us,malicious,2023-07-23
domain,0ar[.]us,malicious,2023-07-28
domain,0ju[.]us,malicious,2023-07-28
domain,0kj[.]us,malicious,2023-07-28
domain,0sy[.]us,malicious,2023-07-28
domain,0tr[.]us,malicious,2023-07-28
domain,0vt[.]us,malicious,2023-07-20
domain,0xr[.]us,malicious,2023-07-28
domain,1gu[.]us,malicious,2023-07-28
domain,1jl[.]us,malicious,2023-07-18
domain,1kf[.]us,malicious,2023-07-28
domain,1og[.]us,malicious,2023-07-28
domain,1ui[.]us,malicious,2023-07-28
domain,1xl[.]us,malicious,2023-07-28
domain,2jv[.]us,malicious,2023-07-20
domain,2lf[.]us,malicious,2023-07-28
domain,2mw[.]us,malicious,2023-07-28
domain,30j[.]us,malicious,2023-07-28
domain,3jt[.]us,malicious,2023-07-24
domain,3nr[.]us,malicious,2023-07-28
domain,3zl[.]us,malicious,2023-07-02
domain,4br[.]us,malicious,2023-07-28
domain,4lo[.]us,malicious,2023-07-28
domain,5kq[.]us,malicious,2023-06-18
domain,5mw[.]us,malicious,2023-07-28
domain,5w2[.]us,malicious,2023-07-28
domain,6ax[.]us,malicious,2023-07-28
domain,6kr[.]us,malicious,2023-07-28
domain,6nx[.]us,malicious,2023-07-28
domain,6qc[.]us,malicious,2023-07-28
domain,6rs[.]us,malicious,2023-06-19
domain,6wz[.]us,malicious,2023-07-28
domain,7br[.]us,malicious,2023-07-28
domain,7dh[.]us,malicious,2023-07-28
domain,7ir[.]us,malicious,2023-07-28
domain,7oy[.]us,malicious,2023-07-28
domain,7sy[.]us,malicious,2023-07-28
domain,7wr[.]us,malicious,2023-07-28
domain,8f7[.]us,malicious,2023-07-03
domain,8gt[.]us,malicious,2023-07-28
domain,8tj[.]us,malicious,2023-07-05
domain,8ua[.]us,malicious,2023-07-03
domain,8zk[.]us,malicious,2023-06-21
domain,9gh[.]us,malicious,2023-07-28
domain,2xh[.]us,malicious,2023-07-30
domain,z5l[.]us,malicious,2023-08-01
domain,5xq[.]us,malicious,2023-08-05
domain,4cq[.]us,malicious,2023-08-06
domain,i9d[.]us,malicious,2023-08-06
domain,o0f[.]us,malicious,2023-08-06
domain,c6p[.]us,malicious,2023-08-07
domain,c8g[.]us,malicious,2023-08-07
domain,ck8[.]us,malicious,2023-08-07
domain,cz7[.]us,malicious,2023-06-19
domain,d5o[.]us,malicious,2023-08-07
domain,dh6[.]us,malicious,2023-08-07
domain,dy9[.]us,malicious,2023-08-07
domain,e1c[.]us,malicious,2023-08-07
domain,e6m[.]us,malicious,2023-07-09
domain,e90[.]us,malicious,2023-08-07
domain,e9k[.]us,malicious,2023-08-07
domain,en3[.]us,malicious,2023-08-07
domain,ey4[.]us,malicious,2023-08-07
domain,f1k[.]us,malicious,2023-08-07
domain,f7q[.]us,malicious,2023-08-07
domain,f8l[.]us,malicious,2023-08-07
domain,feio[.]us,malicious,2023-07-18
domain,fj5[.]us,malicious,2023-08-07
domain,fp9[.]us,malicious,2023-08-07
domain,fv5[.]us,malicious,2023-08-07
domain,fwcn[.]us,malicious,2023-07-14
domain,0cb[.]us,malicious,2023-08-07
domain,0i6[.]us,malicious,2023-08-07
domain,0or[.]us,malicious,2023-06-17
domain,0ov[.]us,malicious,2023-07-02
domain,0rk[.]us,malicious,2023-08-07
domain,0wj[.]us,malicious,2023-08-07
domain,0yf[.]us,malicious,2023-07-19
domain,1bw[.]us,malicious,2023-07-28
domain,1ma[.]us,malicious,2023-08-07
domain,1oy[.]us,malicious,2023-07-18
domain,20z[.]us,malicious,2023-08-07
domain,2wg[.]us,malicious,2023-07-28
domain,3cy[.]us,malicious,2023-07-28
domain,3fk[.]us,malicious,2023-08-04
domain,3or[.]us,malicious,2023-07-28
domain,3qw[.]us,malicious,2023-07-28
domain,4eh[.]us,malicious,2023-06-19
domain,4gy[.]us,malicious,2023-08-07
domain,4he[.]us,malicious,2023-07-28
domain,4mn[.]us,malicious,2023-08-07
domain,4qz[.]us,malicious,2023-07-28
domain,4sm[.]us,malicious,2023-07-28
domain,4uz[.]us,malicious,2023-06-20
domain,4vi[.]us,malicious,2023-07-28
domain,4wt[.]us,malicious,2023-07-28
domain,4xv[.]us,malicious,2023-08-07
domain,4zd[.]us,malicious,2023-07-18
domain,51j[.]us,malicious,2023-07-28
domain,5az[.]us,malicious,2023-07-28
domain,5ck[.]us,malicious,2023-07-28
domain,5ix[.]us,malicious,2023-07-28
domain,5od[.]us,malicious,2023-07-28
domain,5um[.]us,malicious,2023-07-28
domain,6dn[.]us,malicious,2023-08-07
domain,6fu[.]us,malicious,2023-07-28
domain,6gy[.]us,malicious,2023-07-28
domain,6jh[.]us,malicious,2023-07-28
domain,6na[.]us,malicious,2023-07-31
domain,6rx[.]us,malicious,2023-08-07
domain,6sx[.]us,malicious,2023-08-07
domain,6wr[.]us,malicious,2023-07-11
domain,6wy[.]us,malicious,2023-08-07
domain,6xv[.]us,malicious,2023-07-28
domain,6yk[.]us,malicious,2023-07-22
domain,7cp[.]us,malicious,2023-08-07
domain,7kt[.]us,malicious,2023-07-28
domain,7ra[.]us,malicious,2023-07-28
domain,8ad[.]us,malicious,2023-07-28
domain,8at[.]us,malicious,2023-07-28
domain,8bj[.]us,malicious,2023-08-07
domain,8di[.]us,malicious,2023-08-07
domain,8ga[.]us,malicious,2023-07-28
domain,8kn[.]us,malicious,2023-06-30
domain,8mj[.]us,malicious,2023-08-07
domain,8qk[.]us,malicious,2023-08-07
domain,8su[.]us,malicious,2023-08-07
domain,8vd[.]us,malicious,2023-07-07
domain,8xg[.]us,malicious,2023-08-07
domain,8zu[.]us,malicious,2023-08-07
domain,9as[.]us,malicious,2023-08-07
domain,9fc[.]us,malicious,2023-07-23
domain,9hu[.]us,malicious,2023-08-07
domain,9ij[.]us,malicious,2023-08-07
domain,9ms[.]us,malicious,2023-07-07
domain,9pn[.]us,malicious,2023-08-07
domain,9qs[.]us,malicious,2023-08-07
domain,9wg[.]us,malicious,2023-08-07
domain,9xf[.]us,malicious,2023-08-07
domain,9yz[.]us,malicious,2023-07-11
domain,a7t[.]us,malicious,2023-08-07
domain,af2[.]us,malicious,2023-08-07
domain,aq6[.]us,malicious,2023-08-04
domain,as6[.]us,malicious,2023-08-07
domain,b0d[.]us,malicious,2023-08-07
domain,g7h[.]us,malicious,2023-08-07
domain,g9k[.]us,malicious,2023-06-20
domain,g9w[.]us,malicious,2023-08-06
domain,gk4[.]us,malicious,2023-08-07
domain,gq2[.]us,malicious,2023-08-07
domain,gy0[.]us,malicious,2023-07-21
domain,h1p[.]us,malicious,2023-08-07
domain,h6x[.]us,malicious,2023-08-07
domain,hf0[.]us,malicious,2023-08-07
domain,hn9[.]us,malicious,2023-08-07
domain,hz9[.]us,malicious,2023-08-07
domain,i5o[.]us,malicious,2023-08-07
domain,i6c[.]us,malicious,2023-08-07
domain,i7g[.]us,malicious,2023-07-13
domain,i9r[.]us,malicious,2023-08-07
domain,if3[.]us,malicious,2023-08-07
domain,ix4[.]us,malicious,2023-08-07
domain,iy4[.]us,malicious,2023-07-03
domain,j5g[.]us,malicious,2023-08-07
domain,j6i[.]us,malicious,2023-07-13
domain,jg9[.]us,malicious,2023-08-07
domain,jt0[.]us,malicious,2023-08-07
domain,k0i[.]us,malicious,2023-08-07
domain,k3d[.]us,malicious,2023-08-07
domain,k3r[.]us,malicious,2023-07-23
domain,k4t[.]us,malicious,2023-08-07
domain,ki8[.]us,malicious,2023-08-07
domain,kl1[.]us,malicious,2023-08-07
domain,kx8[.]us,malicious,2023-08-07
domain,l1x[.]us,malicious,2023-07-09
domain,l7b[.]us,malicious,2023-06-17
domain,l7v[.]us,malicious,2023-08-07
domain,l8x[.]us,malicious,2023-08-07
domain,l9z[.]us,malicious,2023-06-30
domain,li6[.]us,malicious,2023-08-07
domain,lu3[.]us,malicious,2023-08-07
domain,m1f[.]us,malicious,2023-08-07
domain,m6d[.]us,malicious,2023-08-07
domain,m6r[.]us,malicious,2023-06-19
domain,m9h[.]us,malicious,2023-08-07
domain,mf7[.]us,malicious,2023-07-11
domain,mz8[.]us,malicious,2023-08-07
domain,n4i[.]us,malicious,2023-08-07
domain,n5m[.]us,malicious,2023-07-07
domain,n9f[.]us,malicious,2023-08-07
domain,nb6[.]us,malicious,2023-08-07
domain,nh0[.]us,malicious,2023-08-07
domain,o3a[.]us,malicious,2023-08-07
domain,o4d[.]us,malicious,2023-08-07
domain,p5s[.]us,malicious,2023-08-07
domain,p7m[.]us,malicious,2023-08-07
domain,pq9[.]us,malicious,2023-08-07
domain,pw0[.]us,malicious,2023-08-07
domain,q0t[.]us,malicious,2023-08-07
domain,q3g[.]us,malicious,2023-08-07
domain,q8y[.]us,malicious,2023-08-07
