type,indicator,classification,detected_date
domain,breadmecount[.]top,ddga,2022-04-08
domain,breakfrontlay[.]top,ddga,2022-04-08
domain,breaktheirof[.]xyz,ddga,2022-04-08
domain,brightdeterminedad[.]xyz,ddga,2022-06-05
domain,brighteggfat[.]top,ddga,2022-04-08
domain,brightfeetchair[.]xyz,ddga,2022-06-05
domain,brightunitspot[.]top,ddga,2022-04-08
domain,bringlocatesalt[.]xyz,ddga,2022-04-08
domain,broadbonewalk[.]top,ddga,2022-04-08
domain,broadforwardlaugh[.]top,ddga,2022-04-08
domain,broadmetalorgan[.]top,ddga,2022-04-08
domain,broadplacesuit[.]top,ddga,2022-04-08
domain,brokehundredfavour[.]xyz,ddga,2022-05-20
domain,brokelargeevidence[.]top,ddga,2022-04-08
domain,brotherroundhand[.]xyz,ddga,2022-04-08
domain,brothersheetstep[.]top,ddga,2022-04-08
domain,brothervillagedry[.]top,ddga,2022-04-08
domain,broughtelementprove[.]top,ddga,2022-04-08
domain,broughtequalpage[.]xyz,ddga,2022-04-08
domain,broughtmachineminute[.]top,ddga,2022-04-08
domain,broughtrestenergy[.]xyz,ddga,2022-04-19
domain,broughtshapecool[.]xyz,ddga,2022-05-10
domain,browncovercloud[.]xyz,ddga,2022-05-13
domain,brownhelpjust[.]top,ddga,2022-04-08
domain,brownreceiveslow[.]top,ddga,2022-04-08
domain,builddaythese[.]top,ddga,2022-04-08
domain,buildexcitefound[.]xyz,ddga,2022-06-05
domain,buildmorninggovern[.]top,ddga,2022-04-08
domain,buildrosegreat[.]xyz,ddga,2022-04-08
domain,buildseemevent[.]xyz,ddga,2022-04-08
domain,buildvisitfraction[.]live,ddga,2022-04-08
domain,burnatomseed[.]xyz,ddga,2022-04-08
domain,burnbornunit[.]top,ddga,2022-04-08
domain,burneachpresent[.]xyz,ddga,2022-05-17
domain,burngirlon[.]top,ddga,2022-04-06
domain,burnmissdirect[.]top,ddga,2022-04-08
domain,busybeautyboat[.]top,ddga,2022-04-06
domain,busyboatraise[.]top,ddga,2022-04-08
domain,busybreadclear[.]top,ddga,2022-04-06
domain,busycomenever[.]xyz,ddga,2022-04-14
domain,busyequalcheck[.]top,ddga,2022-04-08
domain,busyexcitenear[.]top,ddga,2022-04-08
domain,busyideaweather[.]xyz,ddga,2022-04-08
domain,butcarryready[.]live,ddga,2022-04-08
domain,butdecimalfamous[.]live,ddga,2022-04-08
domain,butfeetwood[.]top,ddga,2022-04-08
domain,butfillnumber[.]top,ddga,2022-04-06
domain,butfollowbase[.]xyz,ddga,2022-05-17
domain,butmelodyidea[.]xyz,ddga,2022-06-05
domain,butmethodtrue[.]top,ddga,2022-04-08
domain,buyinwritten[.]xyz,ddga,2022-04-08
domain,buymotiontown[.]top,ddga,2022-04-08
domain,bydecimaldictionary[.]xyz,ddga,2022-04-08
domain,bygentlestill[.]top,ddga,2022-04-08
domain,bysearchwarm[.]top,ddga,2022-04-08
domain,bystreethold[.]top,ddga,2022-04-08
domain,callifpopulate[.]top,ddga,2022-04-06
domain,callmeantanger[.]live,ddga,2022-04-08
domain,callwishwood[.]xyz,ddga,2022-06-05
domain,cameloveeither[.]top,ddga,2022-04-08
domain,camenumeralparent[.]xyz,ddga,2022-05-11
domain,camepossibletool[.]live,ddga,2022-04-08
domain,campboatsee[.]top,ddga,2022-04-08
domain,campcosttheir[.]top,ddga,2022-04-06
domain,campduringgentle[.]live,ddga,2022-04-08
domain,camporganbest[.]top,ddga,2022-04-08
domain,canbuildthin[.]xyz,ddga,2022-04-14
domain,canperhapsblack[.]top,ddga,2022-04-08
domain,canplayof[.]top,ddga,2022-04-08
domain,canprobabledoctor[.]top,ddga,2022-04-05
domain,cansurprisetell[.]top,ddga,2022-04-08
domain,capitaldearrub[.]top,ddga,2022-04-08
domain,capitaldeciderope[.]top,ddga,2022-04-08
domain,capitalgroundguess[.]top,ddga,2022-04-08
domain,capitalrideatom[.]top,ddga,2022-04-08
domain,captainbookperiod[.]top,ddga,2022-04-08
domain,captainlaughtree[.]top,ddga,2022-04-08
domain,captainlocateseed[.]top,ddga,2022-04-08
domain,captainthousand-measure[.]top,ddga,2022-04-08
domain,carconsonanttiny[.]top,ddga,2022-04-08
domain,cardealjoy[.]top,ddga,2022-04-06
domain,cardpreparediscuss[.]top,ddga,2022-04-08
domain,cardthebright[.]top,ddga,2022-04-08
domain,carenergyseem[.]top,ddga,2022-04-08
domain,careplanethead[.]top,ddga,2022-04-05
domain,careplay-began[.]top,ddga,2022-04-08
domain,carereplycoat[.]top,ddga,2022-04-06
domain,careverbshare[.]xyz,ddga,2022-05-17
domain,carewaytry[.]top,ddga,2022-04-06
domain,cargotno[.]top,ddga,2022-04-08
domain,carrybabycertain[.]top,ddga,2022-04-08
domain,carrychiefexplain[.]xyz,ddga,2022-05-01
domain,carryfractionthem[.]top,ddga,2022-04-06
domain,carrytallgreat[.]xyz,ddga,2022-05-01
domain,carsoldierrule[.]xyz,ddga,2022-06-05
domain,caseablescience[.]top,ddga,2022-04-08
domain,casecaughtprotect[.]top,ddga,2022-04-08
domain,caseseasonappear[.]top,ddga,2022-04-08
domain,casesoftcow[.]top,ddga,2022-04-08
domain,casetimepast[.]top,ddga,2022-04-08
domain,casewhicharea[.]xyz,ddga,2022-04-19
domain,catchconsiderlady[.]top,ddga,2022-04-08
domain,catchprettydrop[.]top,ddga,2022-04-08
domain,catchthroughliquid[.]top,ddga,2022-04-08
domain,catdivideman[.]club,ddga,2022-04-05
domain,catnaturalgroup[.]top,ddga,2022-04-08
domain,caughtratheract[.]xyz,ddga,2022-04-14
domain,caughtsharpenergy[.]club,ddga,2022-04-08
domain,causelastthey[.]top,ddga,2022-04-08
domain,causelocatespeak[.]top,ddga,2022-04-08
domain,causemapcover[.]xyz,ddga,2022-06-05
domain,causepartjump[.]top,ddga,2022-04-06
domain,causepayweek[.]live,ddga,2022-04-08
domain,causepopulatetreat[.]top,ddga,2022-04-06
domain,causesoldierbank[.]top,ddga,2022-04-08
domain,celldistantleg[.]top,ddga,2022-04-08
domain,cellsuresand[.]top,ddga,2022-04-08
domain,centerbornturn[.]top,ddga,2022-04-08
domain,centerbywarm[.]top,ddga,2022-04-08
domain,centerfatheralone[.]top,ddga,2022-04-06
domain,centerheartresult[.]top,ddga,2022-04-08
domain,centermeatimagine[.]live,ddga,2022-04-08
domain,centerradiodown[.]top,ddga,2022-04-08
domain,centexactcontinue[.]top,ddga,2022-04-08
domain,centhairmine[.]club,ddga,2022-04-05
domain,centuryconditionmultiply[.]top,ddga,2022-04-08
domain,centurymasterclock[.]top,ddga,2022-04-06
domain,centwantcenter[.]xyz,ddga,2022-05-26
domain,chairclosemine[.]top,ddga,2022-04-08
domain,chairfriendclothes[.]xyz,ddga,2022-06-05
