type,indicator,classification,detected_date
domain,coinbase-invest[.]us,phishing,2022-03-12
domain,cointukraine[.]site,unavailable,2022-03-08
domain,collabukraine[.]com,parked,2022-03-08
domain,columbia-ukraine[.]site,unavailable,2022-06-09
domain,compensationukraine[.]com,phishing,2022-06-30
domain,conciergeukraine[.]com,unavailable,2022-03-08
domain,cookforukraine[.]com,parked,2022-03-08
domain,costcoproof[.]co,phishing,2022-03-24
domain,courageukraine[.]org,suspicious,2022-07-20
domain,croukraine[.]online,unavailable,2022-03-08
domain,crowdfunddonations[.]com,phishing,2022-03-18
domain,crowdfundingforukraine[.]com,suspicious,2022-03-18
domain,crowdfundingforukraine[.]org,phishing,2022-03-08
domain,crownfundingforukraine[.]com,unavailable,2022-03-08
domain,crssupportdonate-ukraine[.]xyz,phishing,2022-04-23
domain,crypto4ukraine[.]com,parked,2022-03-08
domain,cryptobankukraine[.]com,parked,2022-03-08
domain,cryptocurrency-helps-ukraine[.]com,phishing,2022-03-08
domain,cryptosforukraine[.]com,phishing,2022-04-02
domain,cryptoukraine[.]info,parked,2022-03-08
domain,cryptoukraine[.]net,parked,2022-03-08
domain,cybersportsukraine[.]com,parked,2022-03-08
domain,cybersportsukrainecup[.]com,parked,2022-03-08
domain,cybersportukraine[.]com,parked,2022-03-08
domain,cyberukraine[.]site,parked,2022-03-08
domain,cycle-for-ukraine[.]org,malicious,2022-06-27
domain,dailyecommart[.]com,spam,2022-04-05
domain,dailyneedstock[.]com,phishing,2022-03-24
domain,danceforukraine[.]net,parked,2022-03-09
domain,danhramvaiqua[.]xyz,malware,2022-03-11
domain,das-d[.]xyz,phishing,2022-03-18
domain,dating-ukraine[.]com,unavailable,2022-03-08
domain,datingukraine[.]org,suspicious,2022-05-27
domain,daukraine[.]org,parked,2022-03-08
domain,ddosukraine[.]com[.]ua,propaganda,2022-04-06
domain,ded-ukraine[.]com,parked,2022-03-08
domain,dedukraine[.]com,parked,2022-03-08
domain,default[.]_bimi[.]godsafeukraine[.]com,phishing,2022-04-02
domain,defenceofukraine[.]com,suspicious,2022-03-29
domain,defend-ukraine[.]org,parked,2022-03-08
domain,defendingukraine[.]com,phishing,2022-03-08
domain,defendukraine[.]ca,parked,2022-03-08
domain,defendukraine[.]com,parked,2022-03-08
domain,defendukraine[.]world,parked,2022-03-08
domain,dendanskeukrainekomite[.]dk,suspicious,2022-04-11
domain,dermsuppliesforukraine[.]com,phishing,2022-03-21
domain,designforukraine[.]com,suspicious,2022-03-10
domain,desiswxmasala[.]com,malware,2022-03-17
domain,desisxmasala[.]com,malware,2022-03-17
domain,devsforukraine[.]io,suspicious,2022-04-05
domain,diagnostika-pc[.]ru,phishing,2022-12-16
domain,dienste-email[.]eu,phishing,2022-12-16
domain,dinniihr[.]cam,suspicious,2022-04-06
domain,diplomy-ukraine[.]com,suspicious,2022-06-14
domain,directhelpforukraine[.]info,suspicious,2022-04-11
domain,doctorsforukraine[.]com,phishing,2022-04-02
domain,donate-ukraine[.]com,parked,2022-03-08
domain,donate-ukraine[.]help,suspicious,2022-09-07
domain,donate-ukraine[.]info,phishing,2022-03-08
domain,donate-ukraine[.]net,unavailable,2022-03-08
domain,donate-ukraine[.]org,phishing,2022-03-08
domain,donate2ukraine[.]com,phishing,2022-03-15
domain,donate4ukraine[.]info,phishing,2022-04-02
domain,donate[.]thedigitals[.]com[.]ua,phishing,2022-04-07
domain,donatecryptotoukraine[.]com,phishing,2022-03-08
domain,donateeforukraine[.]com,phishing,2022-03-11
domain,donateforukraine[.]online,unavailable,2022-03-08
domain,donateforukrainethedigital[.]org,suspicious,2022-05-20
domain,donatesaveukraine[.]com,suspicious,2022-05-14
domain,donatesukraine[.]bernercookiesdespensary[.]com,phishing,2022-05-04
domain,donatesukraine[.]com,phishing,2022-03-20
domain,donatesupportukraine[.]com,suspicious,2022-04-23
domain,donatetonovaukraine[.]com,phishing,2022-03-08
domain,donatetoukraine[.]org,phishing,2022-03-31
domain,donateukraine[.]co,phishing,2022-04-02
domain,donateukraine[.]com,phishing,2022-03-08
domain,donateukraine[.]global,phishing,2022-04-23
domain,donateukraine[.]life,parked,2022-03-08
domain,donateukraine[.]online,phishing,2022-03-08
domain,donateukraine[.]org,parked,2022-03-08
domain,donateukraine[.]sbs,unavailable,2022-03-08
domain,donateukraine[.]site,parked,2022-03-08
domain,donateukraine[.]space,parked,2022-03-08
domain,donateukraine[.]world,unavailable,2022-03-23
domain,donateukraine[.]xyz,parked,2022-03-21
domain,donateukrainee[.]online,phishing,2022-03-08
domain,donateukrainenow[.]org,unavailable,2022-03-08
domain,donateukrainesupport[.]com,suspicious,2022-04-23
domain,donation-for-ukraine[.]com,phishing,2022-04-07
domain,donations-to-ukraine[.]org,phishing,2022-04-02
domain,donationukraine[.]io,parked,2022-03-08
domain,dopomoga-ukraine-official[.]com,phishing,2022-06-16
domain,doterraukraine[.]biz,unavailable,2022-03-08
domain,dows-ua[.]site,phishing,2022-12-16
domain,dripwatt[.]co,phishing,2022-03-24
domain,dronesforukraine[.]fund,suspicious,2022-04-27
domain,drrajeshganesan[.]com,malware,2022-03-17
domain,dsn-ukrainesell[.]site,phishing,2022-03-08
domain,e-box[.]pro,malware,2022-03-17
domain,e-ukraine[.]info,phishing,2022-06-24
domain,ea-eho-ukraine2022[.]site,phishing,2022-12-16
domain,ebay-ukraine[.]com[.]ua,suspicious,2022-03-08
domain,edpilot[.]co,phishing,2022-03-16
domain,edukraine[.]com[.]ua,unavailable,2022-04-26
domain,elonukraine[.]com,phishing,2022-03-31
domain,embassyofukraine[.]pl,phishing,2022-03-08
domain,embraceukraine[.]com,suspicious,2022-06-17
domain,embraceukraine[.]nl,suspicious,2022-06-17
domain,en[.]ukrainesolidarityfund[.]online,phishing,2022-06-27
domain,england4ukraine[.]com,suspicious,2022-07-17
domain,epoxykingdallas[.]com,malware,2022-03-17
domain,eptionex[.]cam,spam,2022-04-04
domain,esco-ukraine[.]space,parked,2022-03-08
domain,esportsukrainecup[.]com,parked,2022-03-08
domain,eth-ukraine[.]com,phishing,2022-04-02
domain,etudeenukraine[.]com,unavailable,2022-03-08
domain,eu4ukraine[.]eu,parked,2022-03-09
domain,euro-ua-proxy[.]site,phishing,2022-12-16
domain,euroukraine[.]com,parked,2022-04-01
domain,everyoneukraine[.]com,suspicious,2022-07-17
domain,express-donations[.]com,phishing,2022-03-18
domain,faireee[.]com,phishing,2022-04-23
domain,farmasi-ukraine[.]com,unavailable,2022-03-08
domain,farmtractractorsukraine[.]com,parked,2022-03-08
domain,fatdenta[.]co,phishing,2022-03-16
domain,faulkners2ukraine[.]com,unavailable,2022-03-08
domain,femsmsukraine[.]org,parked,2022-06-14
domain,fft-ukraine[.]com,suspicious,2022-04-06
domain,fight4ukraine[.]club,parked,2022-06-14
domain,fightforukraine[.]xyz,suspicious,2022-08-06
domain,fightingchanceukraine[.]org,suspicious,2022-06-03
domain,fightlikeukraine[.]com,parked,2022-03-11
domain,film-in-ukraine[.]com,suspicious,2022-03-19
domain,finance-ukraine[.]info,unavailable,2022-03-08
domain,finlaysonautosalvage[.]com,malware,2022-03-17
domain,firmengruendung-ukraine[.]com,parked,2022-03-08
domain,firstaidforukraine[.]org,phishing,2022-05-17
domain,fishfishukraine[.]online,unavailable,2022-03-08
domain,fishingukraine[.]com,parked,2022-03-31
domain,fiveforukraine[.]org,phishing,2022-03-10
domain,flagofukraine[.]com,suspicious,2022-05-13
domain,flagukraine[.]com,unavailable,2022-03-08
domain,flappybird-2022-download-pray-for-ukraine[.]tk,suspicious,2022-09-21
domain,flat-for-ukraine[.]de,parked,2022-05-15
domain,flatforukraine[.]de,parked,2022-05-15
domain,flowersforukraine[.]com,unavailable,2022-03-08
domain,flywithukraine[.]com,suspicious,2022-06-27
domain,fm-ukraine[.]com,unavailable,2022-03-08
domain,foodukraine[.]org,suspicious,2022-04-26
domain,foodukraine[.]org[.]culturecareintl[.]com,suspicious,2022-05-06
domain,foody[.]razonforukraine[.]com,phishing,2022-04-23
domain,footballforukraine[.]com,phishing,2022-05-10
domain,for-victory-ukraine[.]org[.]ua,suspicious,2022-06-08
domain,forkscenter[.]fr,malware,2022-03-14
domain,fornativeukraine[.]com,parked,2022-05-19
domain,fortuskan[.]ru,malware,2022-03-12
domain,forukraine[.]online,parked,2022-03-08
domain,fowwoods[.]com,malware,2022-03-17
domain,foz-ukraine[.]org,phishing,2022-03-14
